_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,ltfen_en_yakn_anlam_seiniz,ltfen_en_yakn_anlam_seiniz:confidence,ltfen_en_yakn_anlam_seiniz_gold,meaning_example1,meaning_example10,meaning_example11,meaning_example12,meaning_example13,meaning_example14,meaning_example15,meaning_example16,meaning_example17,meaning_example2,meaning_example3,meaning_example4,meaning_example5,meaning_example6,meaning_example7,meaning_example8,meaning_example9,predicate,predicate_no,sentence,sid
758639491,false,finalized,3,7/27/2015 14:54:32,"Zorlukla karşılaşmak (Acı çekmek, güçlük geçmek)",1.0,,Bir şeyi tutup bir yöne doğru yürütmek (İskemleleri çekerek masanın etrafında bir halka yaptılar.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"İçine almak, emmek. (Odadaki kokuyu gözlerini kapatıp iyice içine çekti.)","Atmak, vurmak. (Şut çekti.)","Dikkat, ilgi toplamak (Bu kadın biçimli vücuduyla az sonra dikkati çeker.)",Birine benzemek (Yeğeninin ona çeken tek yanı yoktur.),"Görüntülemek (Fotoğraf, film çekmek)","Zorlukla karşılaşmak (Acı çekmek, güçlük geçmek)",N.A,N.A,çek,1,"Biz yoğun bir tempoyla çalışırız , umarım bize ayak uydurmakta güçlük çekmezsiniz . ",2903
758639492,false,finalized,3,7/27/2015 14:47:50,Arzulamak (Kımıldamak istedi kımıldayamadı.),1.0,,Arzulamak (Kımıldamak istedi kımıldayamadı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir şeyin kendisine verilmesini veya yapılmasını söylemek (İspanyol aileler, savcılıktan soruşturma açmasını istedi.)",Evlenmek dileğinde bulunmak (Komşunun kızını istemişler.),N.A,N.A,N.A,N.A,N.A,N.A,iste,1,İsterseniz yanına dilimlenmiş hıyar . ,2905
758639493,false,finalized,3,7/27/2015 13:23:40,"Çalışamaz, görev ve iş yapamaz duruma getirmek (Dükkanı beş gibi kapıyoruz.)",0.6757,,"Bir açıklığı örtmek (Hasan, hemen kapıyı kapadı, kaçtı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Çalışamaz, görev ve iş yapamaz duruma getirmek (Dükkanı beş gibi kapıyoruz.)",Bitirmek (Endeks ilk seansı 5 bin 100 puandan kapadı.),N.A,N.A,N.A,N.A,N.A,N.A,kapa,1,Bodrum katına kapatılmış cinsellik . ,2906
758639494,false,finalized,3,7/27/2015 14:47:28,"Varmak, gelmek (Doğudan batıya kadar ulaşmış bir zafer bestesi dinliyorum.)",0.6471,,"Varmak, gelmek (Doğudan batıya kadar ulaşmış bir zafer bestesi dinliyorum.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Erişmek, elde etmek (Dökümanlara erişmek.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,ulaş,1,"Bu sözler , Batılı yiyecek ve tedavi kültürünün Evenlere ulaşmadan önceki durumu özetliyordu aslında . ",2908
758639495,false,finalized,3,7/27/2015 12:56:34,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),1.0,,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir işle uğraşmak (Elimden tutup bana adeta rehberlik yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yap,1,Ama bir ilkyardım filosunun yüküne eş miktarda yemeği yapıp toplanmamız bunları tartışmak için olamazdı . ,2910
758639496,false,finalized,3,7/27/2015 14:57:08,"Bir araya getirmek (Şairin bütün eserlerini, bütün hatıralarını toplayacak)",0.6533,,"Bir araya getirmek (Şairin bütün eserlerini, bütün hatıralarını toplayacak)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Dağınıklıktan kurtarmak (Odanı topla dedim sana.),Sayıları toplamak (İki ile ikiyi topladım),N.A,N.A,N.A,N.A,N.A,N.A,topla,1,Ama bir ilkyardım filosunun yüküne eş miktarda yemeği yapıp toplanmamız bunları tartışmak için olamazdı . ,2910
758639497,false,finalized,3,7/27/2015 14:58:52,Bir dilin kelimeleriyle düşüncesini sözlü olarak anlatmak (Çocuk daha konuşamıyor.),1.0,,Bir dilin kelimeleriyle düşüncesini sözlü olarak anlatmak (Çocuk daha konuşamıyor.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir konuda karşılıklı söz etmek, sohbet etmek (İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,konuş,1,"Konuşmuyor , öylece birbirlerine bakıyorlardı . ",2912
758639498,false,finalized,3,7/27/2015 15:05:06,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),1.0,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,"Konuşmuyor , öylece birbirlerine bakıyorlardı . ",2912
758639499,false,finalized,3,7/27/2015 14:13:23,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Ona yardımcı olmalıyız , dedi . ",2914
758639500,false,finalized,3,7/27/2015 13:01:39,Zaman harcamak,0.6828,,"Geçme işini yaptırmak, geçmesini sağlamak",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Zaman harcamak,N.A,N.A,N.A,N.A,N.A,N.A,N.A,geçir,1,Arçelik olarak genelde tahminimizin üzerinde iyi bir yıl geçirdik . ,2918
758639501,false,finalized,3,7/27/2015 13:40:42,Hiçbiri,1.0,,Yerine koymak (Her çiçekten bal eyledik / Arıya saydılar bizi),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Sayısını bulmak için saymak (Kaç kalem var say bakalım.),Hesaba katmak (Bundan önce verdiğimi saymıyor musun ?),N.A,N.A,N.A,N.A,N.A,N.A,say,1,"Hükümdarın iradesinin her şeyin üstünde olduğu ve bunun meşru sayıldığı bir toplumda , nesnel yasa kavramına ulaşmak olanaksızdır . ",2922
758639502,false,finalized,3,7/27/2015 14:50:35,"Erişmek, elde etmek (Dökümanlara erişmek.)",1.0,,"Varmak, gelmek (Doğudan batıya kadar ulaşmış bir zafer bestesi dinliyorum.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Erişmek, elde etmek (Dökümanlara erişmek.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,ulaş,1,"Hükümdarın iradesinin her şeyin üstünde olduğu ve bunun meşru sayıldığı bir toplumda , nesnel yasa kavramına ulaşmak olanaksızdır . ",2922
758639503,false,finalized,3,7/27/2015 13:47:37,"Yayılmak, gelmek (Lağımdan pis kokular çıkıyor.)",0.3386,,Bir yerden ayrılmak (Yeni evimizden çıkıp eski evimize taşındık.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir yere ulaşmak, varmak (Sağa sola saptılar, demir yoluna çıktılar.)","Yayılmak, gelmek (Lağımdan pis kokular çıkıyor.)",N.A,N.A,N.A,N.A,N.A,N.A,çık,1,"DYP Genel Başkanlığı için Türkiye turuna çıkan Elazığ Milletvekili Mehmet Ağar , hakkında çıkarılan şaibe söylentilerinin arkasında başka hesaplar olduğunu savunarak , "" Benim için şu anda hukuki problem yok . ",2923
758639504,false,finalized,3,7/27/2015 14:46:50,"Hareket veya düşünceyi söz ve yazı ile doğru göstermeye çalışmak (Sunay Remzi, katilin kendisi olmadığını savundu.)",0.6616,,"Saldırıya karşı korumak, müdafaa etmek (Reklam için oradaydım, diye kendisini savundu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Hareket veya düşünceyi söz ve yazı ile doğru göstermeye çalışmak (Sunay Remzi, katilin kendisi olmadığını savundu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,savun,1,"DYP Genel Başkanlığı için Türkiye turuna çıkan Elazığ Milletvekili Mehmet Ağar , hakkında çıkarılan şaibe söylentilerinin arkasında başka hesaplar olduğunu savunarak , "" Benim için şu anda hukuki problem yok . ",2923
758639505,false,finalized,3,7/27/2015 13:40:39,Satın almak (Marketten süt aldım.),1.0,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,Kadınlar ürünleri satın almadan önce inceliyor . ,2926
758639506,false,finalized,3,7/27/2015 14:49:35,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",1.0,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,1,Ben Merkezcilik Terk Edilmeli . ,2927
758639507,false,finalized,3,7/27/2015 14:32:33,Hiçbiri,0.66,,Bir yerden başka bir yere gitmek (Elindeki kitabı bırakıp bulundukları odaya geçtim.),Kullanımda olmak (Bu para artık geçmiyor.),Konuşmada sözü geçmek veya basında yer almak (Hatta ölümünün gazetelere bile geçmemesini istemişti.),N.A,N.A,N.A,N.A,N.A,N.A,"Bırakmak, vazgeçmek (Bana yardan geç derler.)",Bir duruma uğramak (Dayaktan geçmek. Muayeneden geçmek),"Olmak, vuku bulmak (Bu odanın içinde geçen aşk anları artık çok uzaklardaydı.)","Bulaşmak, aktarılmak (Bu titizlik ona babasından geçmiş.)","Tükenmek, bitmek (Yavaş yavaş bu hırs geçer.)","Geride bırakmak, aşmak (Bizim yelkenli vapuru geçecek.)",Harcamak (Bütün günüm seni takip etmekle geçti.),"Yazılmak, girmek (Tarihe geçti.)",geç,1,"Yatırım indirimindeki yüzde 19.8'lik stopaj sıfırlansın , KDV oranları düşürülsün , enflasyon muhasebesine geçilsin , gider harcamaları kapsamı genişletilsin , vergi barışı düzenlemeleri yapılsın . ",2931
758639508,false,finalized,3,7/27/2015 14:44:48,"Parayı elden çıkarmak (İki maaşımı hastalığına harcadığım talebe, sonbaharla beraber ölmüştü.)",1.0,,"Parayı elden çıkarmak (İki maaşımı hastalığına harcadığım talebe, sonbaharla beraber ölmüştü.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Para dışında bir şeyi tüketmek (zaman vb...) (Bir bütün günü mutfakta harcayıp çeşitli yemekler yapıyor.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,harca,1,"Yatırım indirimindeki yüzde 19.8'lik stopaj sıfırlansın , KDV oranları düşürülsün , enflasyon muhasebesine geçilsin , gider harcamaları kapsamı genişletilsin , vergi barışı düzenlemeleri yapılsın . ",2931
758639509,false,finalized,3,7/27/2015 13:37:05,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),1.0,,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir işle uğraşmak (Elimden tutup bana adeta rehberlik yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yap,1,"Yatırım indirimindeki yüzde 19.8'lik stopaj sıfırlansın , KDV oranları düşürülsün , enflasyon muhasebesine geçilsin , gider harcamaları kapsamı genişletilsin , vergi barışı düzenlemeleri yapılsın . ",2931
758639510,false,finalized,3,7/27/2015 15:00:53,Arzulamak (Kımıldamak istedi kımıldayamadı.),1.0,,Arzulamak (Kımıldamak istedi kımıldayamadı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir şeyin kendisine verilmesini veya yapılmasını söylemek (İspanyol aileler, savcılıktan soruşturma açmasını istedi.)",Evlenmek dileğinde bulunmak (Komşunun kızını istemişler.),N.A,N.A,N.A,N.A,N.A,N.A,iste,1,"O muhteşem güzelliğine ve erkeklerin bütün hayranlığına rağmen inanılmaz derecede sadık bir kadındı , her şeyi dolu dolu , sonuna kadar yaşamak istediğinden , kaçamaklardan , küçük kırıştırmalardan hoşlanmaz , kendini tümüyle sevdiği erkeğe verirdi ve bir gün ansızın beni , terk edivermişti . ",2932
758639511,false,finalized,3,7/27/2015 13:54:51,Hiçbiri,1.0,,"Kırışık oluşmak (Boynu uzamış, kararmış, yaşlı adamların boynu gibi kırışmıştı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir şeyi eşit olarak paylaşmak,N.A,N.A,N.A,N.A,N.A,N.A,N.A,kırış,1,"O muhteşem güzelliğine ve erkeklerin bütün hayranlığına rağmen inanılmaz derecede sadık bir kadındı , her şeyi dolu dolu , sonuna kadar yaşamak istediğinden , kaçamaklardan , küçük kırıştırmalardan hoşlanmaz , kendini tümüyle sevdiği erkeğe verirdi ve bir gün ansızın beni , terk edivermişti . ",2932
758639512,false,finalized,3,7/27/2015 13:45:54,"Ayırmak, harcamak (Emek vermek. Zaman vermek. Öncelik vermek.)",0.6514,,"Transfer etmek, iletmek (Yemlerini ben veririm.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Tespit etmek (Randevu vermek. Ad vermek. İsim vermek.),"Ayırmak, harcamak (Emek vermek. Zaman vermek. Öncelik vermek.)",Haber vermek (Bunu sana kim haber verdi ?),"Karar, hüküm vermek (Misafirine ikramda bulunmaya karar verdi.)","Yanıt vermek ((Cevap vermek, yqnıt vermek, karşılık vermek))",Hissettirmek (Artık bana heyecan vermiyor.),N.A,N.A,ver,1,"O muhteşem güzelliğine ve erkeklerin bütün hayranlığına rağmen inanılmaz derecede sadık bir kadındı , her şeyi dolu dolu , sonuna kadar yaşamak istediğinden , kaçamaklardan , küçük kırıştırmalardan hoşlanmaz , kendini tümüyle sevdiği erkeğe verirdi ve bir gün ansızın beni , terk edivermişti . ",2932
758639513,false,finalized,3,7/27/2015 14:25:26,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),0.6678,,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Çok iyi bilmek (Bu işi benden sorarlar),N.A,N.A,N.A,N.A,N.A,N.A,N.A,sor,1,Beni sorarsanız . ,2933
758639514,false,finalized,3,7/27/2015 13:26:31,"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",1.0,,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Belirtilen miktarda bulunmak (Sadece üç gün kaldı.),"Konaklamak, yaşamak (Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim.)","Geriye atılmak, ertelenmek (Mahkeme ayın on sekizine kaldı.)",Miras olarak geçmek (Çiftlik ana babasından kalmış.),"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",N.A,N.A,N.A,kal,1,Sokak köpeğinden farkın kalmaz . ,2934
758639515,false,finalized,3,7/27/2015 14:41:25,Bir şeyi tutup bir yöne doğru yürütmek (İskemleleri çekerek masanın etrafında bir halka yaptılar.),0.6647,,Bir şeyi tutup bir yöne doğru yürütmek (İskemleleri çekerek masanın etrafında bir halka yaptılar.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"İçine almak, emmek. (Odadaki kokuyu gözlerini kapatıp iyice içine çekti.)","Atmak, vurmak. (Şut çekti.)","Dikkat, ilgi toplamak (Bu kadın biçimli vücuduyla az sonra dikkati çeker.)",Birine benzemek (Yeğeninin ona çeken tek yanı yoktur.),"Görüntülemek (Fotoğraf, film çekmek)","Zorlukla karşılaşmak (Acı çekmek, güçlük geçmek)",N.A,N.A,çek,1,"Kendimi katilin yerine koyardım , onun o son anda , tetiği tam çekerken neler hissettiğini anlamaya çalışırdım . ",2936
758639516,false,finalized,3,7/27/2015 14:39:13,Bir şeyin ne demek olduğunu kavramak (Kabul etmeyeceğini ben daha o gün anlamıştım.),1.0,,Bir şeyin ne demek olduğunu kavramak (Kabul etmeyeceğini ben daha o gün anlamıştım.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir şey hakkında bilgisi bulunmak (Denizcilikten hiç anlamam.),Yarar sağlamak (Bu ilaçtan hiçbir şey anlamadım.),N.A,N.A,N.A,N.A,N.A,N.A,anla,1,"Kendimi katilin yerine koyardım , onun o son anda , tetiği tam çekerken neler hissettiğini anlamaya çalışırdım . ",2936
758639517,false,finalized,3,7/27/2015 14:34:10,Bir şeyi öğrenmek veya yapmak için emek vermek (Üç senedir piyano çalmaya çalışıyor.),0.6952,,"Bir şeyi oluşturmak  için emek harcamak (Çalışan ilerler, yerinde kalmaz.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"İşi veya görevi olmak, bulunmak (Artık, diğer otellerde kaç kişi çalışıyor hesaplayın.)",Bir şeyi öğrenmek veya yapmak için emek vermek (Üç senedir piyano çalmaya çalışıyor.),N.A,N.A,N.A,N.A,N.A,N.A,çalış,1,"Kendimi katilin yerine koyardım , onun o son anda , tetiği tam çekerken neler hissettiğini anlamaya çalışırdım . ",2936
758639518,false,finalized,3,7/27/2015 15:06:13,Bir yargıya varmak (Ben de bunu akıllıca buldum.),0.6259,,Kaybedilen bir şeyi yeniden ele geçirmek (Anahtarlarımı buldum.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Keşfetmek , icat etmek (Şu kuvvetin, cevherin sırrını bulmaya çalışıyorum.)",İstenilen şeye kavuşmak (Kadınlık namına düşündüğüm şeylerin hiçbirini karımda bulamadım.),Bir yargıya varmak (Ben de bunu akıllıca buldum.),N.A,N.A,N.A,N.A,N.A,bul,1,"Çoğu , çok kere beni daha çok falan filan bulurlarmış . ",2938
758639519,false,finalized,3,7/27/2015 15:02:17,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),1.0,,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir işle uğraşmak (Elimden tutup bana adeta rehberlik yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yap,1,"Tüketici Yasası'nda yapılacak düzenlemeyle , gecikme faizi kredi faizinin yüzde elli fazlasıyla sınırlandırılıyor . ",2942
758639520,false,finalized,3,7/27/2015 14:03:47,Hiçbiri,348,,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Belirtilen miktarda bulunmak (Sadece üç gün kaldı.),"Konaklamak, yaşamak (Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim.)","Geriye atılmak, ertelenmek (Mahkeme ayın on sekizine kaldı.)",Miras olarak geçmek (Çiftlik ana babasından kalmış.),"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",N.A,N.A,N.A,kal,1,"Timur , Artık kendi yalnızlığımda tutunacak dal kalmamıştı , ruhsal çöküntümün önüne geçemiyordum , madde bana başlangıçta ihtiyacım olan şeyleri verdi : deliğimi kapattı , eksikliğimi giderdi . ",2943
758639521,false,finalized,3,7/27/2015 14:35:47,Hiçbiri,0.6656,,Bir yerden başka bir yere gitmek (Elindeki kitabı bırakıp bulundukları odaya geçtim.),Kullanımda olmak (Bu para artık geçmiyor.),Konuşmada sözü geçmek veya basında yer almak (Hatta ölümünün gazetelere bile geçmemesini istemişti.),N.A,N.A,N.A,N.A,N.A,N.A,"Bırakmak, vazgeçmek (Bana yardan geç derler.)",Bir duruma uğramak (Dayaktan geçmek. Muayeneden geçmek),"Olmak, vuku bulmak (Bu odanın içinde geçen aşk anları artık çok uzaklardaydı.)","Bulaşmak, aktarılmak (Bu titizlik ona babasından geçmiş.)","Tükenmek, bitmek (Yavaş yavaş bu hırs geçer.)","Geride bırakmak, aşmak (Bizim yelkenli vapuru geçecek.)",Harcamak (Bütün günüm seni takip etmekle geçti.),"Yazılmak, girmek (Tarihe geçti.)",geç,1,"Timur , Artık kendi yalnızlığımda tutunacak dal kalmamıştı , ruhsal çöküntümün önüne geçemiyordum , madde bana başlangıçta ihtiyacım olan şeyleri verdi : deliğimi kapattı , eksikliğimi giderdi . ",2943
758639522,false,finalized,3,7/27/2015 14:09:50,Hissettirmek (Artık bana heyecan vermiyor.),0.6466,,"Transfer etmek, iletmek (Yemlerini ben veririm.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Tespit etmek (Randevu vermek. Ad vermek. İsim vermek.),"Ayırmak, harcamak (Emek vermek. Zaman vermek. Öncelik vermek.)",Haber vermek (Bunu sana kim haber verdi ?),"Karar, hüküm vermek (Misafirine ikramda bulunmaya karar verdi.)","Yanıt vermek ((Cevap vermek, yqnıt vermek, karşılık vermek))",Hissettirmek (Artık bana heyecan vermiyor.),N.A,N.A,ver,1,"Timur , Artık kendi yalnızlığımda tutunacak dal kalmamıştı , ruhsal çöküntümün önüne geçemiyordum , madde bana başlangıçta ihtiyacım olan şeyleri verdi : deliğimi kapattı , eksikliğimi giderdi . ",2943
758639523,false,finalized,3,7/27/2015 14:24:56,"Bir açıklığı örtmek (Hasan, hemen kapıyı kapadı, kaçtı.)",1.0,,"Bir açıklığı örtmek (Hasan, hemen kapıyı kapadı, kaçtı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Çalışamaz, görev ve iş yapamaz duruma getirmek (Dükkanı beş gibi kapıyoruz.)",Bitirmek (Endeks ilk seansı 5 bin 100 puandan kapadı.),N.A,N.A,N.A,N.A,N.A,N.A,kapa,1,"Timur , Artık kendi yalnızlığımda tutunacak dal kalmamıştı , ruhsal çöküntümün önüne geçemiyordum , madde bana başlangıçta ihtiyacım olan şeyleri verdi : deliğimi kapattı , eksikliğimi giderdi . ",2943
758639524,false,finalized,3,7/27/2015 13:22:41,Yok olmak (Gemiler ve saray hepsi gitti.),0.3515,,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir durumun sürmesi (Ama böyle giderse Allah hemen sonunu hayırlara tebdil etsin.),Yakışmak (Bu renk ona gitmedi.),"Tüketilmek, harcanmak (Eline geçen paranın çoğu da İstanbul'da çoluğa çocuğa gidiyor.)","Yeter olmak, yetmek, yetişmek (İki ton kömür üç ay gider.)",Yok olmak (Gemiler ve saray hepsi gitti.),Satılmak (Altın kaçtan gidiyor?),"Yardımcı Fiil: Değerlendirmek, saymak, karşılamak (Bu iş hoşuma gitmedi, tuhafıma gitti.)",N.A,git,1,"Timur , Artık kendi yalnızlığımda tutunacak dal kalmamıştı , ruhsal çöküntümün önüne geçemiyordum , madde bana başlangıçta ihtiyacım olan şeyleri verdi : deliğimi kapattı , eksikliğimi giderdi . ",2943
