_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,farg_secim,farg_secim:confidence,hata,orig__golden,arg0,arg1,arg2,arg3,arg4,ex0,ex1,ex2,farg,farg_secim_gold,farg_secim_gold_reason,pred,pred_no,senseid,sent,sid
853873633,true,golden,8,"",gösterilen,1.0,"






",TRUE,gösteren,gösterilen,kime/neye gösterildiği,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Size kitaplarımı göstereyim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: göstereyim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gösterilen kişi</b>: Size<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>görünen şey</b>: kitaplarımı<br>,N.A,N.A,sıraları,gösterilen,Neyi gösterdi ? Görünen şey nedir ?,göster,1,1,"Naci Bey dik dik baktı Katana'ya , sonra da gözleriyle sıraları gösterdi . ",4390
853873634,true,golden,5,"",giren,1.0,"



",TRUE,giren,nereye girdiği,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Devreye girmek, araya girmek</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: girmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye karıştığı</b>: Devreye<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye karıştığı</b>: araya<br>",N.A,N.A,oğul,giren,"Kim girmemiştir ? ""hangi baba oğul""",gir,1,5,"Düşünmezsin tabii , hangi baba oğul iktidar kavgasına girmemiştir , kaç baba oğul her an patlamaya hazır öfkelerini dizginleyip sevip okşayabilmiştir birbirini . ",4423
853873635,true,golden,7,"",nereye girdiği,1.0,"





",TRUE,giren,nereye girdiği,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Devreye girmek, araya girmek</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: girmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye karıştığı</b>: Devreye<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye karıştığı</b>: araya<br>",N.A,N.A,kavgasına,nereye girdiği,"Neye girmemiştir ? ""iktidar kavgasına""",gir,1,5,"Düşünmezsin tabii , hangi baba oğul iktidar kavgasına girmemiştir , kaç baba oğul her an patlamaya hazır öfkelerini dizginleyip sevip okşayabilmiştir birbirini . ",4423
853873636,true,golden,8,"",tehlike,0.8817,"






",TRUE,göze alan,tehlike,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ben herşeyi göze aldım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>göze alan</b>: Ben<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>tehlike</b>: herşeyi<br>,N.A,N.A,ayrılmasını,tehlike,"(Örnek 1)  de çok benzer bir cümle verilmiş, inceleyiniz.",al,1,20,"Hiç de öyle değil , gencecik oğlunun dizi dibinden ayrılmasını göze alamıyordu , yanında olmasını istiyordu mutlaka . ",4429
853873637,true,golden,5,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",1.0,"



",TRUE,göze alan,tehlike,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ben herşeyi göze aldım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>göze alan</b>: Ben<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>tehlike</b>: herşeyi<br>,N.A,N.A,göze,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","""göze almak"" yardımcı fiille oluşturulmuştur. Görev tanımında verilen ""yardımcı fiilli"" örneği inceleyiniz. ",al,1,20,"Hiç de öyle değil , gencecik oğlunun dizi dibinden ayrılmasını göze alamıyordu , yanında olmasını istiyordu mutlaka . ",4429
853873638,true,golden,7,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"





",TRUE,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,Geçenlerde,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,konuş,1,1,"Geçenlerde anneannemin komşuları babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini konuşuyorlardı . ",4431
853873639,true,golden,6,"",konuşan,1.0,"




",TRUE,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,komşuları,"konuşan
kiminle konuştuğu","",konuş,1,1,"Geçenlerde anneannemin komşuları babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini konuşuyorlardı . ",4431
853873641,true,golden,6,"",konuşulan konu,0.8442,"




",TRUE,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,ettiğini,konuşulan konu,"Neyi konuşuyorlardı ? "" babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini""",konuş,1,1,"Geçenlerde anneannemin komşuları babamın hemen evlenebileceğini , belki de başka bir kadın yüzünden evi terk ettiğini konuşuyorlardı . ",4431
853873642,true,golden,6,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",0.6788,"




",TRUE,geri gelen kişi,N.A,N.A,nereden geri geldiği,nereye doğru gittiği,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ertesi gün aynı yoldan Bodrum'a döndük.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: döndük<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Ertesi gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geri geldiği</b>: aynı yoldan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye doğru gittiği</b>: Bodrum'a<br>",N.A,N.A,seferinde,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman ? Hangi sıklıkla ? ,dön,1,2,Birçok kez eroinden kurtulmak için yurtdışında değişik hastanelerde yatmış ama her seferinde kendisinden daha bencil olan eroine dönmüştü . ,4497
853873643,true,golden,5,"",nereye doğru gittiği,0.8128,"



",TRUE,geri gelen kişi,N.A,N.A,nereden geri geldiği,nereye doğru gittiği,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ertesi gün aynı yoldan Bodrum'a döndük.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: döndük<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Ertesi gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geri geldiği</b>: aynı yoldan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye doğru gittiği</b>: Bodrum'a<br>",N.A,N.A,eroine,nereye doğru gittiği,Neye dönmüş ?,dön,1,2,Birçok kez eroinden kurtulmak için yurtdışında değişik hastanelerde yatmış ama her seferinde kendisinden daha bencil olan eroine dönmüştü . ,4497
853873644,true,golden,6,"",söylenen şey,1.0,"




",TRUE,söyleyen kişi,söylenen şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,ver,söylenen şey,Ne dedi?,de,1,1,"Boş ver , dedi , bazı şeyleri unutmak gerek . ",4501
853873645,true,golden,8,"",anlatılan konu,1.0,"






",TRUE,anlatan,anlatılan konu,kime anlatıldığı,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu konak için de yine senelerden beri aynı şeyi söylerim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: söylerim.<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin amacı, varış noktası (Eve, odaya vb.) ya da eylemden faydalanan varsa faydacı (annem için, arkadaşıma vb)</b>: Bu konak için (de)<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: yine<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: senelerden beri<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>anlatılan konu</b>: aynı şeyi<br>",N.A,N.A,olduğunu,anlatılan konu,"Ne söylediler ? ""Masanın öbür tarafında oturan yaşlı adamın doksan yaşında olduğunu""",söyle,1,1,Masanın öbür tarafında oturan yaşlı adamın doksan yaşında olduğunu söylediler . ,4510
853873646,true,golden,6,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"




",TRUE,açan kişi/şey,açılan şey/kişi,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kapıyı açıp içeri giriyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: açıp<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>açılan şey/kişi</b>: Kapıyı<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açtı.</i></font><br>,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bakan, tütün piyasasını açtı.</i></font><br>",Dün,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,aç,1,1,Dün kutular açılınca ... ,4526
853873647,true,golden,4,"",açılan şey/kişi,1.0,"


",TRUE,açan kişi/şey,açılan şey/kişi,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kapıyı açıp içeri giriyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: açıp<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>açılan şey/kişi</b>: Kapıyı<br>,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açtı.</i></font><br>,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bakan, tütün piyasasını açtı.</i></font><br>",kutular,açılan şey/kişi,"",aç,1,1,Dün kutular açılınca ... ,4526
853873648,true,golden,3,"","Nerede (mahallede, konuşmasında, hayalinde)",1.0,"

",TRUE,yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,bildirisinde,"Nerede (mahallede, konuşmasında, hayalinde)",Nerede yapılıyor ? ,yap,1,1,sekizonikibindokuzyuzdoksansekiz tarihli bildirisinde şöyle bir düşünce deneyi yapılıyor : Politzer'in otobüs kazası örneğini ele alalım . ,4544
853873649,true,golden,6,"",yapılan,1.0,"




",TRUE,yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,deneyi,yapılan,"Ne yapılıyor ? "" şöyle bir düşünce deneyi """,yap,1,1,sekizonikibindokuzyuzdoksansekiz tarihli bildirisinde şöyle bir düşünce deneyi yapılıyor : Politzer'in otobüs kazası örneğini ele alalım . ,4544
853873650,true,golden,8,"",zannedilen şey (sanılan),0.625,"






",TRUE,zanneden kişi (sanan),zannedilen şey (sanılan),ne sanıldığı,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sen beni aptal sandın herhalde.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sandın<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zanneden kişi</b>: Sen<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zannedilen şey</b>: beni<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne sanıldığı</b>: aptal<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Genelde tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler (Mutlaka, muhtemelen vb...)</b>: herhalde<br>",N.A,N.A,yansıdığımı,zannedilen şey (sanılan),"",san,1,1,Pırıltılı göz bebeklerinde yansıdığımı sandım . ,4568
853873652,true,golden,7,"",neye/nereye sürüklendiği,1.0,"





",TRUE,sürükleyen,sürüklenen,neye/nereye sürüklendiği,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Beni o düğüne sürükleme nolur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sürükleme<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorlanan</b>: Beni<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorla yaptırılan iş</b>: o düğüne<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: nolur<br>",N.A,N.A,uykuya,neye/nereye sürüklendiği,"(Örnek 1)  de çok benzer bir cümle verilmiş, inceleyiniz.",sürükle,1,2,Korkunç düşlerle dolu bir uykuya sürüklenmek üzereydim . ,4571
853873654,true,golden,9,"",koşan,1.0,"







",TRUE,koşan,N.A,N.A,N.A,nereye koştuğu,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kollarını açmş ona koşuyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: koşuyordu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Kollarını açmş<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye gittiği</b>: ona<br>",N.A,N.A,o,koşan,"",koş,1,1,Islık kime çalınmışsa o koşardı . ,4608
853873655,true,golden,9,"",nereden alındığı,0.8962,"







",TRUE,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,ANAP'tan,nereden alındığı,"",al,1,1,"MHP'den , DSP'den ve ANAP'tan oy aldık . ",4612
853873657,true,golden,5,"",alınan,1.0,"



",TRUE,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,oy,alınan,"",al,1,1,"MHP'den , DSP'den ve ANAP'tan oy aldık . ",4612
853873658,true,golden,5,"",yazan,1.0,"



",TRUE,yazan,yazılan şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Büyük bir heyecan, bir haz içinde şu satırları yazıyorum</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yazıyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Büyük bir heyecan, bir haz içinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yazılan şey</b>: şu satırları<br>",N.A,N.A,kendim,yazan,Kim yazıyor ?,yaz,1,1,Hayır kendim yazıyorum . ,4638
853873660,true,golden,6,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",0.5154,"




",TRUE,yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,şartlarında,"Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)","Ne zaman güvenle iniş yapmasını sağlanıyor ? ""Tüm kötü hava şartlarında"" ",yap,1,1,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",4657
853873661,true,golden,4,"",yapan,0.746,"


",TRUE,yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,uçakların,yapan,Kim/ne  güvenle iniş yapıyor ?,yap,1,1,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",4657
853873662,true,golden,8,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",0.7605,"






",TRUE,yapan,yapılan,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,güvenle,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nasıl iniş yapıyor ? ,yap,1,1,"Tüm kötü hava şartlarında uçakların güvenle iniş yapmasını sağlayan ' sisteminin onsekiz havaalanında olmadığı , sistemin kurulu olduğu havaalanı sayısının onbeş'te kaldığı ortaya çıktı . ",4657
